age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_binned,conditioned_on,capital-gain_binned,hours-per-week_binned,education-num_binned,capital-loss_binned
29,Private,194830,Assoc-acdm,13,Separated,Protective-serv,Unmarried,Black,Male,-37,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,254831,10th,6,Never-married,Sales,Own-child,White,Male,29,0,8,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,142598,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,7561,0,44,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,235229,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,2813,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,State-gov,187868,9th,4,Never-married,Adm-clerical,Unmarried,Black,Female,-20,0,36,El-Salvador,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,184029,9th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,9,0,40,Puerto-Rico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,187689,Some-college,10,Never-married,Other-service,Own-child,White,Female,-6,1,50,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,State-gov,99423,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,-12,1,36,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,153119,HS-grad,9,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,0,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,165791,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-2,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,204774,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,3,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,216283,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,19,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Federal-gov,196772,10th,5,Married-civ-spouse,?,Unmarried,White,Female,-10,1822,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,182625,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,-28,2,40,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,131943,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,-22,0,45,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,211305,HS-grad,13,Widowed,Sales,Unmarried,White,Female,-10,0,23,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,State-gov,261896,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,4,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,242877,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,-34,0,23,Philippines,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,312786,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-8,1,30,Hong,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,56354,HS-grad,14,Never-married,Prof-specialty,Not-in-family,White,Male,-14,2,44,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,249503,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Male,-25,1,12,Honduras,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,122323,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,Female,13,0,37,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,200628,Bachelors,9,Married-civ-spouse,Protective-serv,Husband,White,Female,-15,2,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,347248,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,40,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,87666,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,-20,1807,49,Germany,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,53866,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,19,-1,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,195506,Assoc-voc,10,Never-married,Exec-managerial,Not-in-family,White,Female,-20,1,50,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,235906,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,22,1,40,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,411258,Some-college,10,Separated,Tech-support,Other-relative,Black,Male,-49,1,40,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,406996,Some-college,10,Never-married,?,Own-child,White,Male,-26,2,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,295283,1st-4th,5,Never-married,Machine-op-inspct,Unmarried,White,Female,7,1,43,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,195349,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,-2,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,277727,Masters,9,Separated,Sales,Unmarried,White,Male,-13,1,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,135726,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,4,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,218278,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,-5,1,20,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,271226,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,6,2353,40,Honduras,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,253696,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,3,1,19,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,177969,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,-23,1,44,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,145499,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,-5,0,21,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,213710,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,1,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,172716,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,12,1,9,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,203954,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,7261,1,73,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,43068,Doctorate,10,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,1,36,Holand-Netherlands,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,219041,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,-4,0,12,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,State-gov,256233,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-17,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,188086,Some-college,10,Never-married,?,Own-child,White,Female,-16,0,21,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,181888,1st-4th,1,Never-married,Other-service,Unmarried,White,Female,14,1,34,?,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,58434,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,3,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Federal-gov,160711,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,-7,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,260035,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,-15,1,40,Japan,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,282893,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,2,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,305562,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,-2,1,40,Mexico,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,223706,HS-grad,9,Never-married,Sales,Own-child,White,Male,5,1,65,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,211502,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,24,1,40,Portugal,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,200553,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,-32,0,45,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,126830,Masters,14,Never-married,Sales,Own-child,Black,Female,15,2,36,Ecuador,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,214206,9th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,-3,0,65,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,305849,HS-grad,9,Never-married,Sales,Unmarried,White,Female,-5,0,17,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,75420,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,22,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,116360,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-13,2,35,Holand-Netherlands,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,222458,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,-20,2,22,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,75570,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,3,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,194222,Some-college,10,Married-civ-spouse,?,Husband,White,Male,-28,1,8,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Federal-gov,472253,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,-5,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,355222,11th,6,Never-married,Other-service,Own-child,Black,Female,-2,1,5,Honduras,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,326747,Assoc-voc,11,Married-civ-spouse,Craft-repair,Other-relative,White,Male,-4,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,364071,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,3,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,30353,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,8,0,40,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,222472,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,12,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,61401,Masters,11,Never-married,Exec-managerial,Own-child,White,Female,-22,1,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,121249,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,-12,1,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,351725,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,1,45,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,144996,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-25,1,44,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,225820,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3144,1,40,Outlying-US(Guam-USVI-etc),<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,395221,9th,5,Never-married,Other-service,Other-relative,White,Female,-11,1917,36,Dominican-Republic,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,487211,Assoc-acdm,13,Never-married,Prof-specialty,Unmarried,Black,Female,-7,1,11,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,202683,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,2,0,22,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,244459,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,-18,2,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,143840,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,-21,1,40,?,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,204593,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-11,1,44,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Federal-gov,192906,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,-11,1,11,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,39620,5th-6th,2,Widowed,Machine-op-inspct,Other-relative,White,Female,13,0,34,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,94029,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,8,0,36,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,250854,Some-college,10,Never-married,Sales,Other-relative,Black,Male,6,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,State-gov,308829,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-4,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,128170,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,-13,1,31,?,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,309692,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Black,Male,-28,1,12,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,194686,9th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,-3,0,44,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,236475,Assoc-acdm,4,Never-married,Sales,Not-in-family,White,Female,-7,1,40,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,40192,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,-19,1,36,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,332317,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,-5,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,261382,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,2,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,260600,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,-23,1,36,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,220107,12th,7,Never-married,Other-service,Own-child,White,Female,2,0,12,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,203823,Some-college,10,Married-civ-spouse,?,Wife,White,Male,-5,0,37,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,181868,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,-16,0,49,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,160874,Assoc-voc,11,Married-AF-spouse,Exec-managerial,Wife,White,Female,-11,0,29,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,223633,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,-31,1,7,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,242006,Preschool,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,-14,0,40,Japan,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Local-gov,258009,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,-13,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,398849,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2920,1,35,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,169591,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,-1,0,50,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,?,162936,HS-grad,14,Never-married,?,Own-child,White,Female,27,1,9,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,174313,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,14,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,48554,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-8,2,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Self-emp-not-inc,241924,10th,9,Married-civ-spouse,Sales,Husband,Other,Male,9,1,50,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,207544,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,4,1,12,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,233448,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,-38,1,36,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Federal-gov,202571,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-6,1,9,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,18976,HS-grad,9,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,2,1,13,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,354152,Preschool,1,Never-married,Other-service,Not-in-family,White,Male,1,1,30,Guatemala,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,212954,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,5,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,229082,1st-4th,2,Separated,Craft-repair,Unmarried,White,Female,6,0,40,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,265147,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,1,65,United-States,>50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,271201,HS-grad,10,Never-married,Transport-moving,Own-child,White,Male,16,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,107833,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,-66,1,36,Italy,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,290887,Bachelors,7,Married-civ-spouse,Transport-moving,Husband,White,Male,-20,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,107902,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,3268,0,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,217089,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,11,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,224293,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Other,Female,-23,1,40,Mexico,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Never-worked,176679,12th,4,Separated,Adm-clerical,Own-child,Black,Female,18,1,10,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,191190,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,7,1,40,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
29,Private,42227,Bachelors,13,Never-married,Sales,Other-relative,White,Male,-26,1908,20,United-States,<=50K,"(28.0, 29.0]","age_binned=(28.0, 29.0]",,,,
18,State-gov,159923,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,6,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,?,207592,Some-college,10,Never-married,?,Unmarried,White,Male,1,0,6,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,176744,Some-college,10,Never-married,Other-service,Own-child,White,Female,2792,0,8,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,121830,HS-grad,9,Never-married,Other-service,Own-child,White,Female,11,1,14,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Federal-gov,315560,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,-5,0,45,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,209819,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-20,1,40,China,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,258331,11th,6,Separated,Handlers-cleaners,Not-in-family,Other,Male,-4,0,40,Haiti,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Never-worked,178713,Some-college,10,Never-married,?,Own-child,White,Female,-20,0,19,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,109878,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,-29,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,244261,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,-18,0,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,119853,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Female,3,0,30,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,343167,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,-20,0,49,Vietnam,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,52439,HS-grad,9,Never-married,Other-service,Own-child,White,Male,-16,1,13,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,134002,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-8,0,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,241866,12th,8,Never-married,Other-service,Own-child,Black,Male,-31,1,36,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,?,133340,Some-college,10,Married-civ-spouse,?,Husband,White,Male,-12,1,9,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,302839,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Female,-17,1,36,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,40755,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,-20,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,State-gov,169257,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,-14,0,10,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,135855,11th,6,Never-married,Handlers-cleaners,Own-child,White,Female,11,0,20,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,43713,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,-26,1,19,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Federal-gov,201467,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,1,1,12,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,201025,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-7,0,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Self-emp-not-inc,210389,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-16,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,215780,Some-college,10,Never-married,Other-service,Own-child,White,Female,-28,1,36,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,143672,11th,7,Never-married,Other-service,Own-child,White,Female,-18,0,12,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,?,159777,HS-grad,9,Never-married,?,Other-relative,Black,Female,-29,0,10,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
17,Private,144060,12th,7,Never-married,Other-service,Own-child,Black,Female,-10,0,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,300254,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-4,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,Private,171456,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,6,1,40,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
18,?,205678,9th,7,Never-married,?,Own-child,White,Male,3608,1,9,United-States,<=50K,"(16.999, 18.0]","age_binned=(16.999, 18.0]",,,,
